James Cameron ;Sam Worthington;Zoe Saldana;Sigourney Weaver;Stephen Lang;Michelle Rodriguez;Giovanni Ribisi;Joel David Moore;CCH Pounder;Wes Studi;Laz Alonso;Dileep Rao;Matt Gerald;Sean Anthony Moran;Jason Whyte;Scott Lawrence;Kelly Kilgour;James Patrick Pitt;Sean Patrick Murphy;Peter Dillon;Kevin Dorman;Kelson Henderson;David Van Horn;Jacob Tomuri;Michael Blain-Rozgay;Jon Curry;Julene Renee;Luke Hawker;Woody Schultz;Peter Mensah;Sonia Yee;Jahnel Curfman;Ilram Choi;Kyla Warren;Lisa Roumain;Debra Wilson;Taylor Kibby;Jodie Landau;Chris Mala;Julie Lamm;Cullen B. Madden;Joseph Brady Madden;Frankie Torres;Austin Wilson;Sara Wilson;Tamica Washington-Miller;Lucy Briant;Nathan Meister;Gerry Blair;Matthew Chamberlain;Paul Yates;Wray Wilson;James Gaylyn;Melvin Leno Clark III;Carvon Futrell;Brandon Jelkes;Micah Moch;Hanniyah Muhammad;Christopher Nolen;Christa Oliver;April Marie Thomas;Bravita A. Threatt;Colin Bleasdale;Mike Bodnar;Matt Clayton;Nicole Dionne;Jamie Harrison;Allan Henry;Anthony Ingruber;Ashley Jeffery;Dean Knowsley;Joseph Mika-Hunt;Terry Notary;Kai Pantano;Logan Pithyou;Stuart Pollock;Raja;Gareth Ruck;Rhian Sheehan;T.J. Storm;Jodie Taylor;Alicia Vela-Bailey;Richard Whiteside;Nikie Zambo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex Proyas ;Will Smith;Bridget Moynahan;Alan Tudyk;James Cromwell;Bruce Greenwood;Adrian Ricard;Chi McBride;Jerry Wasserman;Fiona Hogan;Peter Shinkoda;Terry Chen;David Haysom;Scott Heindl;Sharon Wilkins;Craig March;Kyanna Cox;Darren Moore;Aaron Douglas;Shayla Dyson;Bobby L. Stewart;Nicola Crosbie;Emily Tennant;Shia LaBeouf;Michael St. John Smith;Travis Webster;Roger Haskett;Tiffany Lyndall-Knight;Angela Moore;Ryan Zwick;Essra Vischon;Kenyan Lewis;Aaron Joseph;Simon Baker;Marrett Green;Victor Formosa;Justin Rodgers Hall;Phillip Mitchell;Ian A. Wallace;Launey Walter;Lynnanne Zager;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Richard Donner ;Mel Gibson;Danny Glover;Joe Pesci;Rene Russo;Stuart Wilson;Steve Kahan;Darlene Love;Traci Wolfe;Damon Hines;Ebonie Smith;Gregory Millar;Nick Chinlund;Jason Rainwater;Alan Scarfe;Delores Hall;Mary Ellen Trainor;Mark Pellegrino;John Cenatiempo;Danny Wynands;Andrew Hill Newman;Kenneth Tigar;Pete Antico;Sven-Ole Thorsen;Paul Tuerpe;Veronica Alicino;Henry Brown;Eric Briant Wells;Miguel A. Núñez Jr.;Philip Moon;Bobby Wynn;Sylvia Webb White;Danny 'Big Black' Rey;Vince Howard;Paul Hipp;Lauren Shuler Donner;Stephen Kay;Michael George Miller;Henry Kingi;Adam Klineberg;Michele Landry;Scott Bryce;Del Emory;John Harms;James Oliver;Marian Collier;Norman D. Wilson;Thomas A. Geas;Gene Williams;Selma Archerd;Harvey Fisher;Edward J. Rosen;Jay Della;Steve Luport;Anthony T. Pennello;Jay Byron;Germain Williams;David Lee Bynum;Steve Psaros;Paul Ganus;Don Stanley;Maryellen Aviano;Michael Klastorin;J. Mills Goodloe;Mike Agresta;J. Neil Bloomer;Jan de Bont;David Wayne Campbell;Larry Clardy;Sven Granlund;Anthony Johnson;Mic Rodgers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rob Cohen ;Paul Walker;Vin Diesel;Michelle Rodriguez;Jordana Brewster;Rick Yune;Chad Lindberg;Johnny Strong;Matt Schulze;Ted Levine;Ja Rule;Vyto Ruginis;Thom Barry;Stanton Rutledge;Noel Gugliemi;R.J. de Vera;Beau Holden;Reggie Lee;David Douglas;Peter Navy Tuiasosopo;Neal H. Moritz;Doria Anselmo;Glenn K. Ota;F. Valentino Morales;Mike White;Delphine Pacific;Monica Tamayo;Megan Baker;Tammy Monica Gegamian;Adam Carrera;Rob Cohen;Chic Daniel;Flora Huang;Michael G. Kehoe;Norman Gregory McGuire;January Pugh;Angela Rockwood;Felicia Tang;Vanessa Viola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Betty Thomas ;Eddie Murphy;Ossie Davis;Oliver Platt;Peter Boyle;Richard Schiff;Kristen Wilson;Jeffrey Tambor;Kyla Pratt;Raven-Symoné;Steven Gilborn;Erik Dellums;June Christopher;Cherie Franklin;Mark Adair-Rios;Don Calfa;Arnold F. Turner;Kay Yamamoto;Kellye Nakahara;Beth Grant;Yule Caise;Brian Kwan;L. Peter Callender;Charles Branklyn;Cliff McLaughlin;Richard Penn;John Lafayette;Raymond Matthew Mason;Dari Gerard Smith;Karl T. Wright;Stan Sellers;Ming Lo;Norm MacDonald;Albert Brooks;Chris Rock;Reni Santoni;John Leguizamo;Julie Kavner;Garry Shandling;Ellen DeGeneres;Brian Doyle-Murray;Phil Proctor;Jenna Elfman;Gilbert Gottfried;Phyllis Katz;Douglas Shamburger;Jeff Doucette;Archie Hahn;Tom Towles;Eddie Frierson;Paul Reubens;Royce D. Applegate;James F. Dean;Chad Einbinder;Jonathan Lipnicki;Hamilton Camp;Kerrigan Mahan;Paul Giamatti;Kellan Patrick;Pruitt Taylor Vince;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phyllida Lloyd ;Amanda Seyfried;Stellan Skarsgård;Pierce Brosnan;Nancy Baldwin;Colin Firth;Heather Emmanuel;Colin Davis;Rachel McDowall;Ashley Lilley;Meryl Streep;Julie Walters;Christine Baranski;Ricardo Montez;Mia Soteriou;Enzo Squillino Jr.;Dominic Cooper;Philip Michael;Chris Jarvis;George Georgiou;Hemi Yeroham;Maria Lopiano;Juan Pablo Di Pace;Norma Atallah;Myra McFadyen;Leonie Hill;Jane Foufas;Niall Buggy;Karl Bowe;Celestina Banjo;Emrhys Cooper;Maria Despina;Gareth Davis;Charlotte Habib;Gareth Derrick;Jennifer Leung;Kage Douglas;Lydia Scott-Lee;Phillip Dzwonkiewicz;Kristina MacMillan;Tommy Franzen;Lauri Owen;Tom Goodall;Joanne Sandi;Aykut Hilmi;Christie Saunders;Jamie Hughes-Ward;Emma Slater;Taylor James;Helen Soraya;Jack Jefferson;Caterina Spano;Peter Le Brun;Michelle Theunissen;Sebastien Torkia;Kitty Whitelaw;Dylan Turner;Nikki Davis-Jones;Ed White;Michelle Trimboli;Sean Williams;Kirsty Mather;Lee Honey-Jones;Rebecca Lee;Gareth Chart;Clare Louise Connolly;Sonny Lee Hymas;Kirsty Swain;Tim Stanley;Lisa Reynolds;Sara West;Claire Fishenden;Benny Andersson;Lori Haley Fox;Björn Ulvaeus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carlos Saldanha ;Karen Disher;Jason Fricchione;Sofia Scarpa Saldanha;Leslie Mann;Kelly Keaton;Jesse Eisenberg;Wanda Sykes;Jane Lynch;Rodrigo Santoro;Gracinha Leporace;Jamie Foxx;Will i Am;Phil Miler;Anne Hathaway;Bernardo de Paula;Carlos Saldanha;Renato D'Angelo;Carlos Ponce;Jeffrey Garcia;Davi Vieira;Jake T. Austin;Jemaine Clement;Thomas F. Wilson;Cindy Slattery;Justine Warwick;George Lopez;Bebel Gilberto;Judah Friedlander;Francisco Ramos;Tim Nordquist;Miriam Wallen;Tracy Morgan;Carlos de Oliveira;Sergio Mendes;Ester Dean;Priscilla Avila;Anzolin Borges;Claudia Bretas;Carlinhos Brown;Ubirajara de Castro;Shanti Cordeiro;Alberto Costa;Mario Costa;Wendy Cutler;Heber Moreira;Flávia de Mellow;Andrea de Oliveira;Matheus dos Santos;Lucas dos Santos;Andrea Ferraz;Marcos Daniel Ferreira;Hanna Frankel;Johnny Gidcomb;Jean Gilpin;Julia Saraiva Gomez;Nicholas Guest;Rif Hutton;Lorrayne Mathias;Julia Kamanchek Lopes;Mikael Mutti;Leo Nobre;Mina Olivera;Bianca Rossini;Julia Scarpa Saldanha;Manoela Scarpa Saldanha;Adriana Souza;Maxwell Wippich;Matthew Wolf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason Reitman ;Ellen Page;Michael Cera;Jennifer Garner;Jason Bateman;Allison Janney;J.K. Simmons;Olivia Thirlby;Eileen Pedde;Rainn Wilson;Daniel Clark;Darla Fay;Aman Johal;Valerie Tian;Emily Perkins;Kaaren de Zilva;Steven Christopher Parker;Candice Accola;Sierra Pitkin;Lucas MacFadden;Eve Harlow;Kirsten Alter;Emily Tennant;Ashley Whillans;Jeff Witzke;Colin McSween;Peggy Logan;Cameron Bright;Joy Galmut;Wendy Russell;Robyn Ross;Dallas Hanson;Bryson Russell;Derek Mann;Keith Frost;Grayson Grant;Robin Watts;Tyler Watts;Brandon Barton;Josephine Reitman;Oliver Gorin;Ethan Steelberg;Matthew Sanders;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David Frankel ;Owen Wilson;Jennifer Aniston;Eric Dane;Kathleen Turner;Alan Arkin;Nathan Gamble;Haley Bennett;Ann Dowd;Clarke Peters;Finley Jacobsen;Lucy Merriam;Bryce Robinson;Ben Hyland;Sarah O'Kelly;Keith Hudson;Haley Hudson;Tom Irwin;Alec Mapa;Sandy Martin;Joyce Van Patten;Zabryna Guevara;Megan Grace;Haley Higgins;Ana Ayora;Matthew J. Walters;Nicole Herold;Paul Tei;Gaston Renaud;Angelina Assereto;Emmett Robin;Lisa Varga;Dylan Henry;Stephen Lee Davis;Michael Baskin;Bradley Frishman;Eric Conger;Corbin Kelly;Natalie Miller;Almudena Alcazar;Paul Aldane'e;Frank Apollonio;Dave Argenti;Robert Bizik;Chris Bowyer;Gregory R. Campbell;Clyde;Eric Ditman;Emilio Estefan Jr.;Gloria Estefan;Richard Graves;John Grogan;Mita Heble;Jonah;Erik Joseph;Elissa Kapneck;Jamie D. Knee;Danielle Lilley;Claudia Londoño;Marc Macaulay;John Mitchell;Kristin Popelka;Elizabeth Powers;Emily Evan Rae;Savannah Paige Rae;Rudy;Robert Schlegel;Chris Shaw;Keyon Smith;Dan Van Wert;Mike Wilson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Raja Gosnell ;Hank Azaria;Neil Patrick Harris;Jayma Mays;Sofía Vergara;Tim Gunn;Madison McKinley;Meg Phillips;Julie Chang;Roger Clark;Mark Doherty;Minglie Chen;Sean Kenin;Victor Pagan;Mahadeo Shivraj;Adria Baratta;Paula Pizzi;Andrew Sellon;Julianna Rigoglioso;Daria Rae Figlo;Bradley Gosnell;Heidi Armbruster;Finnerty Steeves;John Speredakos;Skai Jackson;Alex Hall;Eric Redgate;Jojo Gonzalez;Scott Dillin;Tyree Michael Simpson;Sean Ringgold;Mario D'Leon;Liz Smith;Tom Colicchio;Michael Musto;Joan Rivers;Olivia Palermo;Julia Enescu;Lauren Waggoner;Mr. Krinkle;Hank;Jonathan Winters;Alan Cumming;Katy Perry;Fred Armisen;George Lopez;Anton Yelchin;Kenan Thompson;Jeff Foxworthy;John Oliver;Wolfgang Puck;Gary Basaraba;Paul Reubens;B.J. Novak;Tom Kane;John Kassir;Joel McCrary;Frank Welker;Jacob Bertrand;Marc I. Daniels;Jalen William Desmond;Clint Headley;Ryan E. Kelly;Nicholas Martorell Jr.;Mighty Mike Murga;Cosondra Sjostrom;Joe Urban;Barbara Vincent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wolfgang Reitherman ;Phil Harris;Sebastian Cabot;Bruce Reitherman;George Sanders;Sterling Holloway;Louis Prima;J. Pat O'Malley;Verna Felton;Clint Howard;Chad Stuart;Lord Tim Hudson;John Abbott;Ben Wright;Darleen Carr;Leo DeLyon;Hal Smith;Digby Wolfe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew Adamson ;Ben Barnes;Georgie Henley;Skandar Keynes;William Moseley;Anna Popplewell;Sergio Castellitto;Peter Dinklage;Warwick Davis;Vincent Grass;Pierfrancesco Favino;Cornell John;Damián Alcázar;Alicia Borrachero;Simón Andreu;Predrag Bjelac;David Bowles;Juan Diego Montoya Garcia;Douglas Gresham;Ashley Jones;Klára Issová;Shane Rangi;Curtis Matthew;Mana Hira Davis;Winham Hammond;Hana Frejková;Kristina Madericova;Lucie Solarova;Karolina Matouskova;Alina Phelan;Joseph Moore;Isaac Bell;Lejla Abbasová;Ephraim Goldin;Yemi Akinyemi;Carlos Silva Da Silva;Gomez Sandoval;Jan Pavel Filipensky;David Mottl;Michaela Dvorska;John Bach;Jack Walley;Marcus O'Donovan;Adam Valdez;Josh Campbell;Sim Evan-Jones;Harry Gregson-Williams;Eddie Izzard;Liam Neeson;Ken Stott;Tilda Swinton;David Walliams;Rob Derry;Tim Glanfield;Tim Hands;Jeff Himmel;Stewart Moore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John Landis ;Tom Hulce;Stephen Furst;Mark Metcalf;Mary Louise Weller;Martha Smith;James Daughton;Kevin Bacon;John Belushi;Douglas Kenney;Chris Miller;Bruce Bonnheim;Karen Allen;James Widdoes;Tim Matheson;Peter Riegert;Bruce McGill;Joshua Daniel;Donald Sutherland;John Vernon;Junior;Cesare Danova;Sunny Johnson;Verna Bloom;Sarah Holcomb;Stacy Grooman;Stephen Bishop;Otis Day;Eliza Roberts;Lisa Baur;Aseneth Jurgenson;Katherine Denning;Raymone Robinson;Robert Elliott;Reginald Farmer;Jebidiah R. Dumas;Priscilla Lauris;Rick Eby;John Freeman;Sean McCartin;Helen Vick;Rick Greenough;Judith Belushi-Pisano;Robert Cray;Lorraine Furst;John Landis;Fred Simonds;James 'Izzy' Whetstine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mike Gabriel ;Irene Bedard;Judy Kuhn;Mel Gibson;David Ogden Stiers;John Kassir;Russell Means;Christian Bale;Linda Hunt;Danny Mann;Billy Connolly;Joe Baker;Frank Welker;Michelle St. John;James Apaumut Fall;Gordon Tootoosis;Lesa Wakwashbosha Green;Rebecca 'Dasse Manitsa' Hawkins;Gayle Melassa Pope;Stephen Snow Owl Bunch;Ginny Ah'Chantooni Frazier;Richard A. Bercot;Jim Cummings;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rob Reiner ;Tom Cruise;Jack Nicholson;Demi Moore;Kevin Bacon;Kiefer Sutherland;Kevin Pollak;James Marshall;J.T. Walsh;Christopher Guest;J.A. Preston;Matt Craven;Wolfgang Bodison;Xander Berkeley;John M. Jackson;Noah Wyle;Cuba Gooding Jr.;Lawrence Lowe;Joshua Malina;Oscar Jordan;John M. Mathews;Aaron Sorkin;Alex Wexo;Frank Cavestani;Jan Munroe;Ron Ostrow;Matthew Saks;Harry Caesar;Michael DeLorenzo;Geoffrey Nauffts;Arthur Senzy;Cameron Thor;David Bowe;Gene Whittington;Maud Winchester;Bernard Madrid;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny Boyle ;Dev Patel;Saurabh Shukla;Anil Kapoor;Rajendranath Zutshi;Jeneva Talwar;Freida Pinto;Irrfan Khan;Azharuddin Mohammed Ismail;Ayush Mahesh Khedekar;Jira Banjara;Sheikh Wali;Mahesh Manjrekar;Sanchita Choudhary;Himanshu Tyagi;Sharib Hashmi;Virendra Chatterjee;Feroze Khan;Sunil Kumar Agrawal;Virender Kumar;Devesh Rawal;Rubina Ali;Ankur Vikal;Tiger;Chirag Parmar;Nazneen Shaikh;Farzana Ansari;Anupam Shyam;Salim Chaus;Singh Shera Family;Harvinder Kaur;Narendra Singh Bhati;Tanay Chheda;Ashutosh Lobo Gajiwala;Satya Mudgal;Janet de Vigne;William Relton;David Gilliam;Mia Drake Inderbitzin;Kinder Singh;Christine Matovich Singh;Thomas Lehmkuhl;Siddesh Patil;Najma Shaikh;Saeeda Shaikh;Alka Satpute;Tabassum Khan;Tanvi Ganesh Lonkar;Sitaram Panchal;Nigel Caesar;Ajit Pandey;Kedar Thapar;Amit Leonard;Rajesh Kumar;Sagar Ghopalkar;Pradeep Solanki;Abdul Hamid Shaikh;Dheeraj Waghela;Shruti Seth;Arfi Lamba;Taira Colah;Varun Bagri;Ankur Tewari;Anjum Sharma;Madhur Mittal;Sarfaraz Khan;Syed Fazal Hussain;Umar Khan;Imran Hasnee;Homai Billimoria;Udayan Baijal;Sandeep Kaul;Rufee Ahmed;Rhea Lawyer;Deepali Dalvi;Anisha Nagar;Farrah Shaikh;Mamta Sharma;Neha M. Khatarawalla;Tanya Singh;Anand Tiwari;Faezeh Jalali;Meghana Jhalani;Rupali Mehra;Anju Singh;Saurabh Agarwal;Mark Boucher;Andre Nel;Yuvraj Singh;Sachin Tendulkar;Amitabh Bachchan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
